payment_id,payment_order_id,payment_amount,payment_fee,payment_method,payment_status
4429482,68479590,397000,10720,ONLINE,PAID
4429484,68479592,866600,23400,ONLINE,PAID
4429485,68479631,489600,13200,ONLINE,PAID
4429490,68479787,721200,19480,ONLINE,PAID
4429492,68479925,219600,3280,ONLINE,PAID
4429493,68479925,40000,0,VOUCHER,PAID
4429495,68480121,803600,21680,ONLINE,PAID
4429569,68480124,162800,2440,DEBIT,PAID
4429499,68480496,397000,10720,ONLINE,PAID
4429501,68480601,487600,13160,ONLINE,PAID
4429507,68481257,335600,5040,ONLINE,PAID
4429508,68481478,310400,4640,ONLINE,PAID
4429513,68481970,449200,12120,ONLINE,PAID
4429514,68482005,231200,6240,ONLINE,PAID
4429515,68482035,431200,6480,ONLINE,PAID
4429517,68482136,602800,16280,ONLINE,PAID
4429520,68482225,40000,0,VOUCHER,PAID
4429975,68482225,219600,0,MEAL_BENEFIT,PAID
4429522,68482277,673800,10120,ONLINE,PAID
4429525,68482359,399200,0,ONLINE,PAID
4429529,68482388,407200,11000,ONLINE,PAID
4429532,68482470,309200,8360,ONLINE,PAID
4429705,68482706,844800,11400,DEBIT,PAID
4429535,68482866,283200,7640,ONLINE,PAID
4429538,68482996,199600,5400,ONLINE,PAID
4429540,68483086,295200,4440,ONLINE,PAID
4429544,68483169,832400,22480,ONLINE,PAID
4429558,68483713,1062400,28680,ONLINE,PAID
4429560,68483781,414800,11200,ONLINE,PAID
4429563,68483840,263600,7120,ONLINE,PAID
4429564,68483843,167280,2520,ONLINE,PAID
4429565,68483843,189160,2840,ONLINE,PAID
4429568,68483938,286400,4280,ONLINE,PAID
4429571,68484186,485200,13120,ONLINE,PAID
4429573,68484269,374800,10120,ONLINE,PAID
4429576,68484295,135600,2040,ONLINE,PAID
4429578,68484313,235600,6360,ONLINE,PAID
4429579,68484314,535600,14480,ONLINE,PAID
4429586,68484423,323200,8720,ONLINE,PAID
4429588,68484572,544800,14720,ONLINE,PAID
4429589,68484573,123160,1840,ONLINE,PAID
4429590,68484573,32000,0,VOUCHER,PAID
4429594,68484730,406800,6120,ONLINE,PAID
4429597,68484842,1095400,29560,ONLINE,PAID
4429598,68484921,158360,2360,ONLINE,PAID
4429599,68484921,48000,0,VOUCHER,PAID
4429611,68485923,347200,9360,ONLINE,PAID
4429620,68486130,347200,9360,ONLINE,PAID
4429621,68486197,279600,4200,ONLINE,PAID
4429628,68486448,347200,9360,ONLINE,PAID
4430002,68486469,342800,4640,DEBIT,PAID
4429648,68487049,700800,18920,ONLINE,PAID
4429650,68487124,830400,22440,ONLINE,PAID
4429656,68487304,119200,1800,ONLINE,PAID
4429657,68487304,40000,0,VOUCHER,PAID
4429659,68487317,243600,0,ONLINE,PAID
4429660,68487327,67600,1000,ONLINE,PAID
4429661,68487327,40000,0,VOUCHER,PAID
4430080,68487883,257600,3480,DEBIT,PAID
4429664,68488118,749600,11240,ONLINE,PAID
4429669,68488447,281600,7600,ONLINE,PAID
4429672,68488583,347200,9360,ONLINE,PAID
4431130,68488826,200000,3000,MONEY,PAID
4429677,68489170,873600,23600,ONLINE,PAID
4429680,68489350,116000,1760,ONLINE,PAID
4429685,68489753,40000,0,VOUCHER,PAID
4429785,68489753,331200,4960,DEBIT,PAID
4429694,68490127,662800,17880,ONLINE,PAID
4429696,68490156,646800,17480,ONLINE,PAID
4429698,68490264,227600,6160,ONLINE,PAID
4429699,68490282,143200,2160,ONLINE,PAID
4429701,68490746,701200,18920,ONLINE,PAID
4429702,68490751,119200,1800,ONLINE,PAID
4429703,68490751,40000,0,VOUCHER,PAID
4429877,68490898,970000,13080,DEBIT,PAID
4429715,68491367,158400,2360,ONLINE,PAID
4429716,68491371,103200,1560,ONLINE,PAID
4429717,68491371,40000,0,VOUCHER,PAID
4429894,68491950,785400,11800,ONLINE,PAID
4429724,68492000,135600,2040,ONLINE,PAID
4429737,68493359,186000,2800,ONLINE,PAID
4429738,68493384,557600,8360,ONLINE,PAID
4429743,68493525,183600,4960,ONLINE,PAID
4429746,68494009,247200,6680,ONLINE,PAID
4429747,68494074,620800,16760,ONLINE,PAID
4429751,68494526,406800,11000,ONLINE,PAID
4429754,68494630,60000,0,VOUCHER,CHARGEBACK
4429755,68494752,308000,4640,ONLINE,PAID
4429757,68494786,107600,1600,ONLINE,PAID
4429758,68494803,341600,9240,ONLINE,PAID
4429759,68494925,325920,4880,ONLINE,PAID
4429760,68494978,369200,9960,ONLINE,PAID
4429763,68495102,258800,7000,ONLINE,PAID
4429764,68495173,499000,13480,ONLINE,PAID
4429767,68495340,422400,11400,ONLINE,PAID
4429773,68495519,814800,22000,ONLINE,PAID
4429775,68495691,436800,6560,ONLINE,PAID
4429776,68495696,112000,1680,ONLINE,PAID
4429781,68495930,278800,4200,ONLINE,PAID
4429786,68496272,433600,11720,ONLINE,PAID
4429787,68496273,390800,10560,ONLINE,PAID
4429789,68496519,484400,13080,ONLINE,PAID
4430367,68496784,179560,2680,DEBIT,PAID
4429797,68497141,622400,16800,ONLINE,PAID
4429798,68497143,285600,0,ONLINE,PAID
4429804,68498011,72360,1080,ONLINE,PAID
4429805,68498011,48000,0,VOUCHER,PAID
4429807,68498116,282880,4240,ONLINE,PAID
4429808,68498116,60720,0,VOUCHER,PAID
4429817,68498710,99600,2000,ONLINE,PAID
4429818,68498746,356000,5360,ONLINE,PAID
4429822,68499019,143200,2160,ONLINE,PAID
4429839,68500346,615000,16600,ONLINE,PAID
4429843,68500443,811200,21920,ONLINE,PAID
4429847,68500500,749600,11240,ONLINE,PAID
4429852,68500865,473200,12760,ONLINE,PAID
4429853,68500865,32000,0,VOUCHER,PAID
4429858,68500949,677800,18320,ONLINE,PAID
4429865,68501296,994000,26840,ONLINE,PAID
4429870,68501638,71600,1080,ONLINE,PAID
4429871,68501638,48000,0,VOUCHER,PAID
4429873,68501641,138800,2080,ONLINE,PAID
4429874,68501641,40000,0,VOUCHER,PAID
4429875,68501669,222360,3320,ONLINE,PAID
4430072,68501774,335200,5040,DEBIT,PAID
4429879,68502108,246400,3680,ONLINE,PAID
4429880,68502108,60000,0,VOUCHER,PAID
4429882,68502133,297600,8040,ONLINE,PAID
4429883,68502136,231200,6240,ONLINE,PAID
4429887,68502235,446800,6720,ONLINE,PAID
4429896,68502637,315600,8520,ONLINE,PAID
4429900,68503063,227200,6120,ONLINE,PAID
4429903,68503221,40000,0,VOUCHER,PAID
4430017,68503221,93200,1400,DEBIT,PAID
4429906,68503345,733200,19800,ONLINE,PAID
4429907,68503376,170400,2560,ONLINE,PAID
4429908,68503376,40000,0,VOUCHER,PAID
4429911,68503506,103200,1560,ONLINE,PAID
4429912,68503506,40000,0,VOUCHER,PAID
4429915,68503571,406800,6120,ONLINE,PAID
4429916,68503571,40000,0,VOUCHER,PAID
4429925,68503851,158800,2400,ONLINE,PAID
4429926,68503851,40000,0,VOUCHER,PAID
4429927,68503888,566000,8480,ONLINE,PAID
4429931,68504054,199600,3000,ONLINE,PAID
4429932,68504076,335200,5040,ONLINE,PAID
4429933,68504076,40000,0,VOUCHER,PAID
4429934,68504223,329000,8880,ONLINE,PAID
4429935,68504333,818400,22080,ONLINE,PAID
4429940,68504597,640800,17320,ONLINE,PAID
4429950,68505205,351200,5280,ONLINE,PAID
4429954,68505307,231200,6240,ONLINE,PAID
4429956,68505310,807200,21800,ONLINE,PAID
4429958,68505353,646800,17480,ONLINE,PAID
4429963,68505583,159600,2400,ONLINE,PAID
4429967,68506311,960800,25960,ONLINE,PAID
4429978,68506905,231200,3480,ONLINE,PAID
4429980,68507029,375200,10120,ONLINE,PAID
4429984,68507363,880400,23760,ONLINE,PAID
4429987,68507510,303600,4560,ONLINE,PAID
4429988,68507510,40000,0,VOUCHER,PAID
4429992,68507720,377200,10200,ONLINE,PAID
4429994,68507794,299200,8080,ONLINE,PAID
4430000,68508087,168000,2520,ONLINE,PAID
4430848,68508087,192000,2880,MONEY,PAID
4430038,68508615,227200,0,VOUCHER_DC,PAID
4430010,68508715,128000,1920,ONLINE,PAID
4430011,68508715,32000,0,VOUCHER,PAID
4430013,68508737,321600,8680,ONLINE,PAID
4430014,68508907,898000,24240,ONLINE,PAID
4430015,68508960,740800,20000,ONLINE,PAID
4430018,68509236,497200,13440,ONLINE,PAID
4430019,68509236,56000,0,VOUCHER,PAID
4430021,68509241,374800,10120,ONLINE,PAID
4430022,68509270,159600,2400,ONLINE,PAID
4430023,68509270,40000,0,VOUCHER,PAID
4430024,68509303,358400,9680,ONLINE,PAID
4430027,68509517,359200,9680,ONLINE,PAID
4430028,68509521,586400,15840,ONLINE,PAID
4430029,68509526,286400,4280,ONLINE,PAID
4430030,68509697,292000,4400,ONLINE,PAID
4430036,68510176,90800,1360,ONLINE,PAID
4430037,68510250,219600,3280,ONLINE,PAID
4430039,68510409,406800,6120,ONLINE,PAID
4430040,68510421,722800,19520,ONLINE,PAID
4430045,68510898,527200,14240,ONLINE,PAID
4430049,68510957,645600,17440,ONLINE,PAID
4430051,68511048,168000,2520,ONLINE,PAID
4430052,68511241,267200,4000,ONLINE,PAID
4430053,68511320,119600,1800,ONLINE,PAID
4430055,68511353,640800,17320,ONLINE,PAID
4430056,68511483,119600,1800,ONLINE,PAID
4430062,68511745,381200,10280,ONLINE,PAID
4430065,68511949,171200,2560,ONLINE,PAID
4430071,68512001,265600,7160,ONLINE,PAID
4430074,68512150,915200,24720,ONLINE,PAID
4430079,68512352,1652000,44600,ONLINE,PAID
4430081,68512549,502400,13560,ONLINE,PAID
4430280,68512601,450680,6760,CREDIT,PAID
4430085,68512677,591600,15960,ONLINE,PAID
4430087,68513034,40000,0,VOUCHER,PAID
4430301,68513034,255600,0,MEAL_BENEFIT,PAID
4430097,68513655,526800,14240,ONLINE,PAID
4430100,68513787,159200,2400,ONLINE,PAID
4430101,68513847,522000,14080,ONLINE,PAID
4430103,68514142,204000,3080,ONLINE,PAID
4430107,68514347,96000,1440,ONLINE,PAID
4430114,68515253,259600,3880,ONLINE,PAID
4430115,68515335,297200,8040,ONLINE,PAID
4430118,68515492,273920,4120,ONLINE,PAID
4430120,68515540,637600,17200,ONLINE,PAID
4430124,68515705,160000,2400,ONLINE,PAID
4430125,68515719,460800,12440,ONLINE,PAID
4430127,68515934,40000,0,VOUCHER,PAID
4430318,68515934,267600,4000,DEBIT,PAID
4430129,68516039,119600,1800,ONLINE,PAID
4430132,68516127,241600,6520,ONLINE,PAID
4430134,68516224,286400,4280,ONLINE,PAID
4430137,68516556,166800,2520,ONLINE,PAID
4430139,68516664,294800,7960,ONLINE,PAID
4430141,68516856,374400,10120,ONLINE,PAID
4430146,68516950,283200,7640,ONLINE,PAID
4430151,68517026,96000,1440,ONLINE,PAID
4430153,68517054,84000,1280,ONLINE,PAID
4430155,68517197,373200,10080,ONLINE,PAID
4430156,68517298,544800,14720,ONLINE,PAID
4430161,68517590,359200,9680,ONLINE,PAID
4430860,68517670,589600,0,MEAL_BENEFIT,PAID
4430162,68517671,347200,9360,ONLINE,PAID
4430164,68517785,554400,14960,ONLINE,PAID
4430166,68517851,543600,14680,ONLINE,PAID
4430170,68517922,477600,7160,ONLINE,PAID
4430172,68517953,367200,9920,ONLINE,PAID
4430173,68517960,48000,0,VOUCHER,PAID
4430489,68517960,177960,2680,DEBIT,PAID
4430177,68518102,621200,16760,ONLINE,PAID
4430178,68518147,861600,23280,ONLINE,PAID
4430185,68518476,219600,3280,ONLINE,PAID
4430186,68518476,40000,0,VOUCHER,PAID
4430188,68518486,246800,6680,ONLINE,PAID
4430191,68518624,414800,11200,ONLINE,PAID
4430195,68518696,394800,5920,ONLINE,PAID
4430197,68518740,427200,11520,ONLINE,PAID
4430198,68518779,273600,7400,ONLINE,PAID
4430202,68518953,179200,2680,STORE_DIRECT_PAYMENT,PAID
4430203,68518974,166760,2520,ONLINE,PAID
4430208,68519110,598800,16160,ONLINE,PAID
4430214,68519242,228000,3440,ONLINE,PAID
4430219,68519368,520600,14040,ONLINE,PAID
4430220,68519425,458000,6880,ONLINE,PAID
4430224,68519696,80000,1200,ONLINE,PAID
4430230,68519936,647200,17480,ONLINE,PAID
4430235,68520179,183600,0,ONLINE,PAID
4430236,68520264,285600,4280,ONLINE,PAID
4430237,68520333,764200,20640,ONLINE,PAID
4430243,68520503,495000,13360,ONLINE,PAID
4430245,68520568,678400,10160,ONLINE,PAID
4430246,68520641,414800,11200,ONLINE,PAID
4430247,68520735,446800,12080,ONLINE,PAID
4430249,68520763,381200,10280,ONLINE,PAID
4430250,68520790,347200,9360,ONLINE,PAID
4430259,68521023,490400,13240,ONLINE,PAID
4430265,68521481,621200,16760,ONLINE,PAID
4430266,68521582,93200,1400,ONLINE,PAID
4430267,68521582,40000,0,VOUCHER,PAID
4430275,68522176,523600,14120,ONLINE,PAID
4430733,68522220,135600,2040,DEBIT,PAID
4430276,68522236,191200,2880,ONLINE,PAID
4430277,68522236,80000,0,VOUCHER,PAID
4430283,68522457,832000,22480,ONLINE,PAID
4430287,68522608,199600,5400,ONLINE,PAID
4430917,68522609,311200,4200,DEBIT,PAID
4430289,68522844,630400,17040,ONLINE,PAID
4430305,68523190,242000,3640,ONLINE,PAID
4430309,68523800,461200,12440,ONLINE,PAID
4430319,68524540,247200,6680,ONLINE,PAID
4430493,68524691,210400,3160,DEBIT,PAID
4430322,68524704,446800,12080,ONLINE,PAID
4430339,68526229,167600,2520,ONLINE,PAID
4430341,68526348,299600,4480,ONLINE,PAID
4430342,68526348,20000,0,VOUCHER,PAID
4430343,68526406,660400,17840,ONLINE,PAID
4430346,68526520,870000,23480,ONLINE,PAID
4430347,68526521,494400,13360,ONLINE,PAID
4430348,68526643,560800,15160,ONLINE,PAID
4430352,68527007,243200,3640,ONLINE,PAID
4430561,68527199,251600,3760,DEBIT,PAID
4430354,68527361,571600,15440,ONLINE,PAID
4430356,68527437,583600,15760,ONLINE,PAID
4430358,68527526,133200,2000,ONLINE,PAID
4430361,68527532,182800,2760,ONLINE,PAID
4430362,68527568,190800,2880,ONLINE,PAID
4430364,68527652,1107200,29880,ONLINE,PAID
4430366,68527781,430800,11640,ONLINE,PAID
4430368,68527909,466000,12600,ONLINE,PAID
4430370,68528039,621200,16760,ONLINE,PAID
4431368,68528182,103600,1560,DEBIT,PAID
4430377,68528467,538800,14560,ONLINE,PAID
4430378,68528467,47600,0,VOUCHER,PAID
4430379,68528489,143200,2160,ONLINE,PAID
4430380,68528562,223600,3360,ONLINE,PAID
4430382,68528679,421200,11360,ONLINE,PAID
4430383,68528724,418800,6280,ONLINE,PAID
4430385,68528734,408000,6120,ONLINE,PAID
4430388,68528942,314760,4720,ONLINE,PAID
4430390,68528948,231200,6240,ONLINE,PAID
4430391,68529021,379600,10240,ONLINE,PAID
4430392,68529147,424000,6360,ONLINE,PAID
4430394,68529178,128000,1920,ONLINE,PAID
4430396,68529193,520800,14080,ONLINE,PAID
4430398,68529342,626800,16920,ONLINE,PAID
4430407,68529716,397000,10720,ONLINE,PAID
4430409,68529827,1105200,29840,ONLINE,PAID
4430418,68530377,302400,8160,ONLINE,PAID
4430419,68530417,886800,23960,ONLINE,PAID
4430425,68530603,420000,6320,ONLINE,PAID
4430428,68530788,465200,12560,ONLINE,PAID
4430429,68530789,1062600,28680,ONLINE,PAID
4430952,68531155,483000,7240,CREDIT,PAID
4430433,68531273,182800,2760,ONLINE,PAID
4430434,68531426,207200,5600,ONLINE,PAID
4430438,68531535,303600,8200,ONLINE,PAID
4430736,68531575,154200,2320,DEBIT,PAID
4430747,68531575,154200,2320,DEBIT,PAID
4430751,68531575,154000,2320,DEBIT,PAID
4430766,68531890,262760,3960,DEBIT,PAID
4430451,68532068,655000,17680,ONLINE,PAID
4430456,68532184,279200,7520,ONLINE,PAID
4430458,68532383,483600,13040,ONLINE,PAID
4430460,68532385,1072800,28960,ONLINE,PAID
4430461,68532385,47600,0,VOUCHER,PAID
4430463,68532405,119600,1800,ONLINE,PAID
4430465,68532426,218800,5920,ONLINE,PAID
4430466,68532438,1085000,29280,ONLINE,PAID
4430467,68532489,498000,13440,ONLINE,PAID
4430471,68532568,605400,16360,ONLINE,PAID
4430474,68532604,840400,22680,ONLINE,PAID
4430485,68533113,1364400,36840,ONLINE,PAID
4430486,68533156,231200,3480,ONLINE,PAID
4430497,68533394,622800,9360,ONLINE,PAID
4431293,68533665,459600,0,MEAL_BENEFIT,PAID
4430502,68533798,303600,4560,ONLINE,PAID
4430503,68533798,40000,0,VOUCHER,PAID
4430508,68533937,143200,2160,ONLINE,PAID
4430515,68534507,603000,16280,ONLINE,PAID
4430522,68534757,906000,24480,ONLINE,PAID
4430527,68534900,448600,12120,ONLINE,PAID
4430528,68534918,647200,9720,ONLINE,PAID
4430529,68534918,40000,0,VOUCHER,PAID
4430530,68534929,646800,17480,ONLINE,PAID
4430534,68535065,410800,11080,ONLINE,PAID
4430535,68535085,171600,2560,ONLINE,PAID
4430542,68535289,191200,2880,ONLINE,PAID
4430543,68535289,40000,0,VOUCHER,PAID
4430545,68535341,448800,12120,ONLINE,PAID
4430553,68535708,199600,3000,ONLINE,PAID
4430555,68535778,321600,8680,ONLINE,PAID
4430556,68535967,736400,19880,ONLINE,PAID
4430562,68536155,711000,19200,ONLINE,PAID
4430563,68536216,139600,2080,ONLINE,PAID
4430569,68536455,347200,9360,ONLINE,PAID
4430971,68536475,267600,4000,DEBIT,PAID
4430572,68536611,514000,13880,ONLINE,PAID
4430573,68536664,414800,11200,ONLINE,PAID
4430574,68536782,430800,11640,ONLINE,PAID
4430579,68536832,430800,11640,ONLINE,PAID
4430581,68536899,414800,11200,ONLINE,PAID
4430582,68536966,606800,16400,ONLINE,PAID
4430586,68537250,558000,15080,ONLINE,PAID
4430593,68537438,321600,8680,ONLINE,PAID
4430596,68537489,343600,5160,ONLINE,PAID
4431231,68537492,441600,6640,DEBIT,PAID
4430601,68537572,347200,9360,ONLINE,PAID
4430603,68537700,406800,11000,ONLINE,PAID
4430606,68537759,610800,16480,ONLINE,PAID
4430609,68537881,128000,1920,ONLINE,PAID
4430613,68537957,86800,1320,ONLINE,PAID
4430614,68537957,40000,0,VOUCHER,PAID
4430616,68538068,303200,4560,ONLINE,PAID
4430619,68538190,263600,3960,ONLINE,PAID
4430626,68538292,251200,6800,ONLINE,PAID
4430627,68538343,422800,11400,ONLINE,PAID
4430628,68538391,257600,6960,ONLINE,PAID
4430629,68538394,452360,6800,ONLINE,PAID
4430630,68538395,231200,6240,ONLINE,PAID
4430634,68538454,430400,6440,ONLINE,PAID
4430635,68538454,40000,0,VOUCHER,PAID
4430636,68538487,945600,25520,ONLINE,PAID
4430654,68538804,390360,5840,ONLINE,PAID
4430658,68538927,367200,9920,ONLINE,PAID
4430659,68538928,430800,6480,ONLINE,PAID
4430661,68539109,446800,12080,ONLINE,PAID
4430663,68539116,557200,15040,ONLINE,PAID
4430665,68539198,748600,20200,ONLINE,PAID
4430669,68539343,495000,7440,ONLINE,PAID
4430673,68539422,413960,6200,ONLINE,PAID
4431341,68539469,129600,0,MEAL_BENEFIT,PAID
4430674,68539501,972800,26280,ONLINE,PAID
4430678,68539617,247600,3720,ONLINE,PAID
4430679,68539632,143200,2160,ONLINE,PAID
4430680,68539632,100000,0,VOUCHER,PAID
4430682,68539696,598400,16160,ONLINE,PAID
4430683,68539731,458600,12400,ONLINE,PAID
4430685,68539779,726800,19640,ONLINE,PAID
4430686,68539918,505200,13640,ONLINE,PAID
4430688,68539994,552000,8280,ONLINE,PAID
4431301,68540009,196000,2960,DEBIT,PAID
4430690,68540038,129600,1960,ONLINE,PAID
4430695,68540117,652400,17600,ONLINE,PAID
4431297,68540310,228000,0,MEAL_BENEFIT,PAID
4430699,68540316,119600,1800,ONLINE,PAID
4430701,68540474,215600,3240,ONLINE,PAID
4430703,68540547,159600,2400,ONLINE,PAID
4430704,68540547,40000,0,VOUCHER,PAID
4430707,68540584,343600,5160,ONLINE,PAID
4430708,68540614,273600,7400,ONLINE,PAID
4430711,68540734,387600,10480,ONLINE,PAID
4430950,68540777,127160,1920,ONLINE,PAID
4430713,68540793,648400,17520,ONLINE,PAID
4430716,68540862,127200,1920,ONLINE,PAID
4430717,68540862,40000,0,VOUCHER,PAID
4430722,68540954,287160,4320,ONLINE,PAID
4430723,68540954,48000,0,VOUCHER,PAID
4430729,68541151,116000,1760,ONLINE,PAID
4430741,68541557,199600,3000,ONLINE,PAID
4430742,68541563,239200,3600,ONLINE,PAID
4430743,68541618,295200,4440,ONLINE,PAID
4430759,68541946,404600,10920,ONLINE,PAID
4430760,68541970,127200,1920,ONLINE,PAID
4430761,68541970,40000,0,VOUCHER,PAID
4430762,68542000,159600,2400,ONLINE,PAID
4430763,68542000,40000,0,VOUCHER,PAID
4430769,68542212,836800,22600,ONLINE,PAID
4430772,68542272,807200,21800,ONLINE,PAID
4430775,68542588,159600,2400,ONLINE,PAID
4430776,68542588,40000,0,VOUCHER,PAID
4430777,68542608,488400,13200,ONLINE,PAID
4430780,68542612,303600,4560,ONLINE,PAID
4430781,68542612,40000,0,VOUCHER,PAID
4430782,68542697,257200,6960,ONLINE,PAID
4430784,68542804,219200,3280,ONLINE,PAID
4430785,68542804,40000,0,VOUCHER,PAID
4430787,68542824,199200,3000,ONLINE,PAID
4430790,68542859,410800,11080,ONLINE,PAID
4430793,68542923,341600,9240,ONLINE,PAID
4430794,68542972,216000,3240,ONLINE,PAID
4430795,68542973,168000,2520,ONLINE,PAID
4430800,68543097,347200,5200,ONLINE,PAID
4430803,68543161,599200,16160,ONLINE,PAID
4430804,68543161,40000,0,VOUCHER,PAID
4430805,68543165,278800,7520,ONLINE,PAID
4430806,68543217,466400,12600,ONLINE,PAID
4430810,68543415,104000,1560,ONLINE,PAID
4430811,68543470,303600,4560,ONLINE,PAID
4430812,68543470,40000,0,VOUCHER,PAID
4430824,68543669,192000,2880,ONLINE,PAID
4430827,68543778,230000,6200,ONLINE,PAID
4430828,68543779,297600,8040,ONLINE,PAID
4430829,68543850,780400,21080,ONLINE,PAID
4430835,68544091,88000,1320,ONLINE,PAID
4430838,68544116,737400,19920,ONLINE,PAID
4430840,68544162,147200,3960,ONLINE,PAID
4430841,68544232,244000,3680,ONLINE,PAID
4430843,68544253,281600,7600,ONLINE,PAID
4430846,68544354,271200,7320,ONLINE,PAID
4430849,68544662,183200,2760,ONLINE,PAID
4430851,68544741,974400,26320,ONLINE,PAID
4430857,68544827,855200,23080,ONLINE,PAID
4430858,68544828,454600,12280,ONLINE,PAID
4430859,68544830,414000,11160,ONLINE,PAID
4430862,68544934,688000,18560,ONLINE,PAID
4430863,68544984,462000,12480,ONLINE,PAID
4430874,68545160,590800,8880,ONLINE,PAID
4430875,68545161,1013200,27360,ONLINE,PAID
4430878,68545254,507600,13720,ONLINE,PAID
4430881,68545318,227200,6120,ONLINE,PAID
4430886,68545471,436400,11800,ONLINE,PAID
4430887,68545508,358400,5360,ONLINE,PAID
4430888,68545508,20000,0,VOUCHER,PAID
4431395,68545846,159560,0,MEAL_BENEFIT,PAID
4430902,68545940,317600,8560,ONLINE,PAID
4430910,68546166,175600,2640,ONLINE,PAID
4430913,68546410,229200,6200,ONLINE,PAID
4430914,68546466,343600,9280,ONLINE,PAID
4431437,68546602,463600,6240,DEBIT,PAID
4430930,68546930,508800,13720,ONLINE,PAID
4431346,68547157,494400,7400,PAYMENT_LINK,PAID
4430937,68547198,274000,7400,ONLINE,PAID
4430938,68547198,47600,0,VOUCHER,PAID
4430939,68547200,395200,10680,ONLINE,PAID
