order_id,store_id,channel_id,payment_order_id,delivery_order_id,order_status,order_amount,order_delivery_fee,order_delivery_cost,order_created_hour,order_created_minute,order_created_month,order_created_day,order_moment_created,order_metric_collected_time,order_metric_paused_time,order_metric_production_time,order_metric_walking_time,order_metric_expediton_speed_time,order_metric_transit_time,order_metric_cycle_time
68618984,616,5,68618984,68618984,FINISHED,595600,19960,33160,15,9,2,1,1/2/2023 15:09,0.67,0.27,46.32,2.88,3.13,19.45,68.9
68619084,361,5,68619084,68619084,FINISHED,608000,47600,52120,15,9,2,1,1/2/2023 15:09,1.12,4.27,18.42,2.78,7.05,29.43,54.92
68619088,274,5,68619088,68619088,FINISHED,573600,47600,32000,15,9,2,1,1/2/2023 15:09,3.77,20.08,18.87,3.78,23.87,19.42,62.15
68619201,631,5,68619201,68619201,FINISHED,461000,47600,20360,15,10,2,1,1/2/2023 15:10,1.37,,13.93,,4.63,12.45,31
68619241,3060,5,68619241,68619241,FINISHED,143200,0,32840,15,10,2,1,1/2/2023 15:10,7.65,,1.9,,14.75,18.5,35.17
68619519,2112,5,68619519,68619519,FINISHED,195200,0,24000,15,11,2,1,1/2/2023 15:11,0.15,6.05,30.75,0.17,6.22,9.7,46.67
68619545,1057,5,68619545,68619545,FINISHED,299600,47600,38040,15,11,2,1,1/2/2023 15:11,2.85,1.95,24.15,2.87,4.82,7.72,36.68
68619549,1530,5,68619549,68619549,CANCELED,79200,0,0,15,11,2,1,1/2/2023 15:11,,,,,,,
68619628,1107,5,68619628,68619628,CANCELED,692000,39600,0,15,12,2,1,1/2/2023 15:12,,,,,,,
68619738,1556,5,68619738,68619738,FINISHED,376080,0,33320,15,12,2,1,1/2/2023 15:12,2.05,1.68,30.95,2.5,4.18,18.73,53.87
68619739,676,5,68619739,68619739,FINISHED,436000,47600,32000,15,12,2,1,1/2/2023 15:12,0.32,1.63,29.28,0.33,1.97,22.52,53.77
68619757,2541,5,68619757,68619757,FINISHED,202400,27600,36000,15,12,2,1,1/2/2023 15:12,0.82,1.97,15.22,2.7,4.65,13.53,33.4
68619819,2188,5,68619819,68619819,FINISHED,134400,0,21600,15,12,2,1,1/2/2023 15:12,3.25,1.4,12.37,5.22,6.62,10.88,29.88
68619823,496,5,68619823,68619823,FINISHED,441200,47600,24000,15,12,2,1,1/2/2023 15:12,1,0.27,18.17,3.47,3.73,7.9,29.8
68619836,864,13,68619836,68619836,FINISHED,199200,23600,31000,15,12,2,1,1/2/2023 15:12,1.98,0.9,6.72,2.02,2.92,8.6,18.23
68619866,415,5,68619866,68619866,FINISHED,531600,47600,24000,15,12,2,1,1/2/2023 15:12,0.8,18.93,20.7,0.82,19.73,12.22,52.65
68619890,495,5,68619890,68619890,FINISHED,251600,47600,24000,15,13,2,1,1/2/2023 15:13,1.97,2.2,4.52,2.07,4.27,11.23,20.02
68619911,409,5,68619911,68619911,FINISHED,279200,0,24000,15,13,2,1,1/2/2023 15:13,1.13,18.2,16.7,3.38,21.6,20.38,58.67
68619925,409,5,68619925,68619925,FINISHED,157600,0,35320,15,13,2,1,1/2/2023 15:13,3.2,1.18,11.8,3.22,4.4,16.03,32.22
68619939,3265,5,68619939,68619939,FINISHED,227600,0,40440,15,13,2,1,1/2/2023 15:13,2.08,0.28,20.75,3.7,3.97,15.18,39.9
68619943,582,5,68619943,68619943,FINISHED,383600,27600,24000,15,13,2,1,1/2/2023 15:13,7.23,33.15,9.35,11.48,44.63,26.73,80.72
68619964,2948,5,68619964,68619964,FINISHED,83600,0,32120,15,13,2,1,1/2/2023 15:13,1.28,0.18,18.48,2.33,2.52,12.92,33.9
68619966,361,5,68619966,68619966,FINISHED,210000,47600,24000,15,13,2,1,1/2/2023 15:13,0.15,12.63,17.93,0.17,12.8,6.45,37.18
68620043,955,5,68620043,68620043,FINISHED,119600,0,40280,15,14,2,1,1/2/2023 15:14,0.57,3.08,20.62,1.08,4.15,17.58,42.33
68620075,149,5,68620075,68620075,FINISHED,399200,47600,12000,15,14,2,1,1/2/2023 15:14,1.98,5.48,15.32,2.15,7.65,73.23,96.18
68620132,975,5,68620132,68620132,FINISHED,171600,0,32640,15,14,2,1,1/2/2023 15:14,1.87,1.87,15.67,2.9,4.77,11.77,32.2
68620134,415,5,68620134,68620134,FINISHED,592000,47600,24000,15,14,2,1,1/2/2023 15:14,0.85,9.33,22.08,0.9,10.23,8.35,40.67
68620135,707,5,68620135,68620135,FINISHED,780400,47600,24000,15,14,2,1,1/2/2023 15:14,0.13,3.38,15.57,0.22,3.58,19.22,38.38
68620138,1057,5,68620138,68620138,FINISHED,95200,47600,36800,15,14,2,1,1/2/2023 15:14,1.65,1.8,13.55,1.98,3.78,11.47,28.78
68620141,149,5,68620141,68620141,FINISHED,535600,47600,24000,15,14,2,1,1/2/2023 15:14,2.57,3.58,21.85,3.5,7.08,11.85,40.78
68620200,707,5,68620200,68620200,FINISHED,729600,47600,24000,15,14,2,1,1/2/2023 15:14,5.8,3.82,22.72,5.82,9.63,7.1,39.45
68620359,2112,5,68620359,68620359,FINISHED,123200,0,24000,15,15,2,1,1/2/2023 15:15,0.67,2.93,16.28,1,3.93,39.08,59.3
68620493,707,5,68620493,68620493,FINISHED,187600,47600,32000,15,15,2,1,1/2/2023 15:15,3.7,3.1,16.55,3.72,6.83,14.48,37.87
68620586,975,10,68620586,68620586,FINISHED,315200,0,31400,15,16,2,1,1/2/2023 15:16,1.33,0.63,3.05,2.18,2.82,15.32,21.18
68620848,1107,13,68620848,68620848,FINISHED,684000,0,47680,15,17,2,1,1/2/2023 15:17,3.05,2.2,31.37,3.82,6.02,14.33,51.73
68620897,321,5,68620897,68620897,FINISHED,430400,47600,24000,15,17,2,1,1/2/2023 15:17,1,,19.83,,6.17,9.93,35.93
68620921,975,5,68620921,68620921,FINISHED,151600,0,33520,15,17,2,1,1/2/2023 15:17,1.67,1.17,12.67,2.98,4.15,26,42.82
68620947,345,5,68620947,68620947,FINISHED,390400,39600,24000,15,17,2,1,1/2/2023 15:17,6.45,2.72,19.72,6.47,9.18,11.68,40.6
68620954,582,5,68620954,68620954,FINISHED,207200,27600,0,15,17,2,1,1/2/2023 15:17,4,23.65,8.63,7.25,30.92,88.15,127.7
68620982,707,5,68620982,68620982,FINISHED,456000,47600,32000,15,17,2,1,1/2/2023 15:17,5.18,4.87,13.03,5.2,10.07,19.25,42.35
68621043,53,5,68621043,68621043,FINISHED,344400,27600,33240,15,17,2,1,1/2/2023 15:17,0.6,1.23,9.83,0.62,1.87,22.7,34.4
68621400,100,5,68621400,68621400,FINISHED,302800,0,24000,15,18,2,1,1/2/2023 15:18,1.15,12.3,4.6,1.18,13.48,12.3,30.38
68621453,590,5,68621453,68621453,FINISHED,168000,0,47360,15,19,2,1,1/2/2023 15:19,1.03,0.7,17.4,9.25,9.95,28.48,55.83
68621552,1153,5,68621552,68621552,FINISHED,359200,0,24000,15,19,2,1,1/2/2023 15:19,1.52,3.32,12.4,2.1,5.42,25.87,43.68
68621608,676,5,68621608,68621608,FINISHED,299600,47600,32000,15,19,2,1,1/2/2023 15:19,0.73,1.15,8.03,0.75,1.88,6.25,16.18
68621922,85,5,68621922,68621922,FINISHED,432000,37600,13560,15,19,2,1,1/2/2023 15:19,1.37,5.68,36.98,1.42,7.1,23.85,67.93
68621928,321,5,68621928,68621928,FINISHED,550400,47600,32000,15,19,2,1,1/2/2023 15:19,0.32,0.15,21.63,6.03,6.18,8.05,35.87
68621930,3512,5,68621930,68621930,FINISHED,224000,0,45360,15,19,2,1,1/2/2023 15:19,0.63,2.2,19.55,3.67,5.88,16.33,41.77
68622066,496,5,68622066,68622066,FINISHED,965200,47600,32000,15,19,2,1,1/2/2023 15:19,2.07,5.28,19.15,2.77,8.05,12.55,39.75
68622167,707,5,68622167,68622167,FINISHED,1556800,47600,36120,15,20,2,1,1/2/2023 15:20,1.45,3.03,21.45,1.48,4.52,8.9,34.87
68622198,8,5,68622198,68622198,FINISHED,162000,27600,30400,15,20,2,1,1/2/2023 15:20,,,29.68,,3.43,7.77,40.9
68622252,658,5,68622252,68622252,FINISHED,417600,47600,24000,15,20,2,1,1/2/2023 15:20,3.6,7.38,25.77,3.7,11.08,9.25,46.1
68622253,1153,5,68622253,68622253,FINISHED,190800,0,24000,15,20,2,1,1/2/2023 15:20,0.12,4.37,20.13,0.58,4.95,13.33,38.42
68622362,3460,5,68622362,68622362,FINISHED,172000,0,30400,15,20,2,1,1/2/2023 15:20,5.62,2.63,10.92,11.35,13.98,8.23,33.13
68622453,53,5,68622453,68622453,FINISHED,315200,27600,24000,15,20,2,1,1/2/2023 15:20,0.75,3.47,15.92,0.87,4.35,31.43,51.7
68622461,100,5,68622461,68622461,FINISHED,111600,0,32000,15,20,2,1,1/2/2023 15:20,0.55,10.68,3.32,0.57,11.25,1.42,15.98
68622497,2730,28,68622497,68622497,FINISHED,202400,0,39840,15,21,2,1,1/2/2023 15:21,4.5,,19.5,,8.32,19.6,47.42
68622512,2313,5,68622512,68622512,FINISHED,667200,39600,27400,15,21,2,1,1/2/2023 15:21,3.03,0.7,16.33,3.03,3.75,22.25,42.32
68622538,1037,5,68622538,68622538,FINISHED,299600,47600,32560,15,21,2,1,1/2/2023 15:21,2.83,2.87,13.7,4.12,6.98,17.77,38.45
68622595,236,5,68622595,68622595,FINISHED,461600,47600,24000,15,21,2,1,1/2/2023 15:21,0.88,1.37,9.7,6.22,7.58,15.47,32.77
68622602,53,5,68622602,68622602,FINISHED,296400,27600,24000,15,21,2,1,1/2/2023 15:21,0.93,3.35,14.62,0.97,4.3,11.98,30.9
68622775,1153,5,68622775,68622775,FINISHED,338000,0,24000,15,21,2,1,1/2/2023 15:21,0.4,5.98,16.85,1.58,7.58,18.07,42.48
68622834,690,5,68622834,68622834,FINISHED,112000,27600,34000,15,22,2,1,1/2/2023 15:22,0.28,0.57,7.05,3.42,4,11.97,23
68622893,3071,5,68622893,68622893,FINISHED,143200,0,32000,15,22,2,1,1/2/2023 15:22,0.8,1.47,11.22,0.9,2.37,8.8,22.4
68622983,321,5,68622983,68622983,FINISHED,623000,47600,32040,15,22,2,1,1/2/2023 15:22,0.22,,27.1,,5.27,11.03,43.38
68623353,3091,5,68623353,68623353,FINISHED,143200,0,37920,15,23,2,1,1/2/2023 15:23,1.28,2.6,7.42,1.32,3.92,13.37,24.7
68623358,707,5,68623358,68623358,FINISHED,349400,47600,32000,15,23,2,1,1/2/2023 15:23,1.95,4.05,10.53,1.97,6.03,15.6,32.17
68623366,707,5,68623366,68623366,FINISHED,433000,47600,32400,15,23,2,1,1/2/2023 15:23,0.52,3.38,12.55,0.53,3.92,19.68,36.15
68623401,84,5,68623401,68623401,FINISHED,739200,0,34480,15,23,2,1,1/2/2023 15:23,,,52.33,,1.93,0.43,54.72
68623564,496,5,68623564,68623564,FINISHED,792400,47600,24000,15,24,2,1,1/2/2023 15:24,0.93,4.1,23.42,0.95,5.05,10.12,38.6
68623582,590,5,68623582,68623582,FINISHED,156000,0,24000,15,24,2,1,1/2/2023 15:24,3.2,0.83,23.13,6.47,7.3,15.02,45.45
68623606,149,5,68623606,68623606,FINISHED,533600,47600,32000,15,24,2,1,1/2/2023 15:24,1.15,7.47,19.83,1.33,8.78,35.33,63.95
68623687,84,5,68623687,68623687,FINISHED,255200,0,0,15,24,2,1,1/2/2023 15:24,0.17,0.57,16.32,0.18,0.75,212.88,229.95
68623689,496,5,68623689,68623689,FINISHED,459200,47600,24000,15,24,2,1,1/2/2023 15:24,1.35,3.1,17.57,1.37,4.47,10.6,32.63
68623780,1037,5,68623780,68623780,FINISHED,1214800,47600,37760,15,25,2,1,1/2/2023 15:25,,,33.25,,5.78,8.7,47.73
68623859,417,5,68623859,68623859,FINISHED,566800,47600,43200,15,25,2,1,1/2/2023 15:25,4.17,1.45,13.47,6.32,7.77,24.73,45.98
68623861,998,5,68623861,68623861,FINISHED,384000,39600,39440,15,25,2,1,1/2/2023 15:25,0.45,2.78,16.75,3.37,6.13,11.02,33.9
68623893,1037,5,68623893,68623893,FINISHED,703400,0,0,15,25,2,1,1/2/2023 15:25,,,22.58,,,,32.77
68623897,415,5,68623897,68623897,FINISHED,819600,47600,24000,15,25,2,1,1/2/2023 15:25,0.2,4.22,36.35,0.22,4.45,13.58,54.37
68623931,582,5,68623931,68623931,FINISHED,318000,27600,32000,15,25,2,1,1/2/2023 15:25,2.7,31.57,20.63,3.7,35.27,18.7,74.6
68624016,490,5,68624016,68624016,FINISHED,768000,23600,38720,15,26,2,1,1/2/2023 15:26,3.12,8.12,38.68,3.15,11.27,50.52,100.48
68624065,624,5,68624065,68624065,FINISHED,158000,0,24000,15,26,2,1,1/2/2023 15:26,0.3,1.37,6.48,3.13,4.5,13.95,24.92
68624134,631,5,68624134,68624134,FINISHED,329600,47600,24000,15,26,2,1,1/2/2023 15:26,2.02,2.87,8.23,2.02,4.88,7.03,20.15
68624136,84,5,68624136,68624136,FINISHED,99600,0,24000,15,26,2,1,1/2/2023 15:26,0.37,2.88,26.32,0.38,3.27,19.78,49.37
68624174,53,5,68624174,68624174,FINISHED,257200,27600,33640,15,26,2,1,1/2/2023 15:26,0.8,5.45,12.48,0.83,6.28,26.37,45.13
68624271,1037,5,68624271,68624271,FINISHED,511200,47600,24000,15,27,2,1,1/2/2023 15:27,3.23,2.23,23.47,3.62,5.83,31.7,61.02
68624525,801,31,68624525,68624525,FINISHED,591200,0,32000,15,28,2,1,1/2/2023 15:28,5.7,,29.58,,7.9,0.02,37.5
